TrueAbun,Est1,StdErr1,ODTrad1,ODtrim1,StdErrOD1,StdErrGT1,StdErrLR1,StdErrLT1,Est2,StdErr2,ODTrad2,ODtrim2,StdErrOD2,StdErrGT2,StdErrLR2,StdErrLT2,Est3,StdErr3,ODTrad3,ODtrim3,StdErrOD3,StdErrGT3,StdErrLR3,StdErrLT3,Est4,StdErr4,ODTrad4,ODtrim4,StdErrOD4,StdErrGT4,StdErrLR4,StdErrLT4,EstSRS,StdErrSRS
1023,982.405151619397,48.9286518766304,1.0208328165474,1.27293653254432,49.4356855679538,55.2035014702958,51.2620374744418,51.9588055827975,984.137616518361,49.0622874125334,1,1.15049819124963,49.0622874125334,52.6248368476147,49.0622874125334,50.7578252876391,991.654255893653,49.9043153658142,1,1.27293653254432,49.9043153658142,57.5578298664769,52.0830367044509,53.5777796899883,998.228980430104,51.4162121714668,1,1.34048280900532,51.4162121714668,59.5292900856683,51.4162121714668,55.2292587487755,1129.85008818342,114.600680816277
1019,1024.48808695347,50.540392472599,1.09229921851935,1.7206361761953,52.8213408715021,66.2953602551397,73.8839213565563,58.379597002374,1012.36287496581,49.7315438060632,1,2.12070306853245,49.7315438060632,72.422226700641,69.1395096540212,61.3859668618612,1013.02471595015,49.900408402855,1,1.7206361761953,49.900408402855,75.1760259229295,68.3057584027831,62.9531535458905,1004.17297813252,49.0424936623877,NA,1.78794122800716,NA,65.5766405185592,63.6506524792723,57.4233148088128,1165.28092718569,115.501147086742
1051,1131.56991801301,52.7431294659227,1,1.58539405293264,52.7431294659227,66.4101570175284,86.5059772560665,59.5089931100174,1131.24490702985,52.8014998739449,1,1.75597898359014,52.8014998739449,69.9690401338954,79.7119649701185,61.3982168912423,1134.8399984455,53.132201646373,1,1.58539405293264,53.132201646373,73.5813248166599,79.5248708442536,63.4472945829203,1141.60258924319,54.0747011044278,1,2.04792481134865,54.0747011044278,77.3839922743468,79.0748123684804,65.7933904513999,1295.19400352734,142.489239406337
1031,1186.25035894861,54.6061758761133,1.33026453512345,2.38778447506986,62.9811766340867,84.3799620298876,83.6571139320077,69.9644432860732,1174.36713179477,53.7211138459061,1,2.42806045303554,53.7211138459061,83.7095016458296,78.76674422696,69.3377560351609,1177.69062009164,54.0796523048163,1,2.38778447506986,54.0796523048163,79.1697953022119,76.4676869527431,66.9094192836353,1177.40947184323,54.1111785334314,1,2.02923707427931,54.1111785334314,77.0820732228079,70.3189015815842,65.7744733656686,1346.37188208617,143.697450397337
983,911.295930574589,47.0874440906992,1,2.02941738405825,47.0874440906992,67.0796527398197,65.1034569631498,57.3240755072978,910.994988720098,47.1308800227286,1,1.53058456042774,47.1308800227286,58.3088146750508,62.691494968844,52.6556455672216,925.404432623724,49.1375046056127,1,2.02941738405825,49.1375046056127,62.4047208043442,65.4065315981744,55.5658092514058,928.46381912331,50.062122714557,NA,1.66435524495068,NA,64.5850908653808,62.568491909394,57.0311151733981,1047.17813051146,120.471471963984
1038,963.752886925307,49.297438875359,1,1.3463982195138,49.297438875359,57.2019878642611,66.0104153099467,53.0953147331829,955.405562659906,48.7508513777294,1,1.39289754413641,48.7508513777294,57.5362815468317,66.1638828414118,53.0091602421337,963.879551405689,49.5421905877221,1,1.3463982195138,49.5421905877221,58.9947477289887,59.3963500074244,54.0948061499354,1019.75099064686,64.3402603940044,1,1.2385932902381,64.3402603940044,71.6056309269043,71.4360236232968,67.2272391467966,1090.48248929201,121.839871030669
1114,1041.27061438534,50.691622456431,1,1.92208479976202,50.691622456431,70.2784968083001,52.0022616164888,60.60734168551,1042.16295180996,50.9856116659938,1,1.82560226939011,50.9856116659938,68.8891327304645,55.0983956624548,59.9530275898786,1038.35130363529,50.6672549101412,1,1.92208479976202,50.6672549101412,58.3064134803388,50.6672549101412,54.3540841008621,1038.55225508072,50.7679464452384,1,1.10738006080595,50.7679464452384,53.424190011494,50.7679464452384,52.0181841385168,1188.90148652053,118.166229783654
1038,1045.73782321065,50.3995565347973,1,1.83362452737951,50.3995565347973,68.246741419959,85.9982247146012,59.4299394690424,1040.28352451585,49.9939382661704,1,1.75423550559572,49.9939382661704,66.2157493167379,83.8170653277786,58.1894038032631,1043.55653177799,50.3158719696299,1,1.83362452737951,50.3158719696299,63.3604421663935,83.8528954877882,56.8013628741687,1063.44682420177,54.0855621026256,1,1.56590896992709,54.0855621026256,67.6806628679075,86.0616464717497,60.5027440804247,1204.6485260771,134.130608634568
1057,982.805309954439,49.243455237074,1,1.94384359152551,49.243455237074,68.6561074353773,60.0345974779783,59.0852603214925,987.250305531714,49.8541876490815,1,1.55431525191062,49.8541876490815,62.154302669677,64.4874621433156,55.8731254297761,996.244304264178,51.0887455156812,1,1.94384359152551,51.0887455156812,65.7364839304337,62.8098231084632,58.2029792852394,992.246434567428,50.6819162932377,1,1.46772592602319,50.6819162932377,61.4010093104262,56.6343461174131,55.8308071756131,1121.97656840514,123.266576458708
974,1014.10366898232,49.8058426736895,1,1.43284072391356,49.8058426736895,59.6182536751858,70.0396778590413,54.6122104536645,1015.2569976056,50.0895690093366,1,1.41981548924126,50.0895690093366,59.6847322219567,70.7608836884451,54.7636257242955,1015.51552539485,50.0983356623666,1,1.43284072391356,50.0983356623666,60.797424068965,65.3050091250994,55.334468449797,1016.27646058498,50.5734829390826,1,1.38905691236984,50.5734829390826,59.6050263128243,62.5677662450929,54.926338210293,1161.34416729655,124.850362683557
950,1036.42762554973,50.3878664407414,1.19922904934825,1.68924363917809,55.1794083525727,65.4895664986456,72.7008848850195,57.9311132796749,1035.98817861555,50.4562294990876,1,1.99200957158393,50.4562294990876,71.2132003873094,69.648425141113,61.0186297231699,1037.51487566957,50.5748085784914,1,1.68924363917809,50.5748085784914,66.1414192171859,70.2253621717762,58.3425949986151,1038.09093909087,50.759516942903,1.09483807848456,1.59596528829512,53.1119720787516,64.1252691729467,68.1241103999652,57.3534151864877,1188.90148652053,123.626616597757
997,979.377698757052,48.6698289359176,1,1.35564115728379,48.6698289359176,56.6672572097899,66.504382385881,52.5741115089577,980.12708354838,48.7998892668907,1,1.32766949820826,48.7998892668907,56.2294486988172,64.0182993530856,52.4102690817688,985.134970366669,49.2798009658978,1,1.35564115728379,49.2798009658978,58.5199616595461,64.8954125138093,53.7798974203865,995.451616388131,51.3836829198508,1,1.42779669826961,51.3836829198508,61.3985925316373,63.5801948349306,56.1244768858721,1129.85008818342,126.237953628362
1034,1001.75358307999,49.3168353654056,1,1.18168749997087,49.3168353654056,53.6100881273091,57.9786273544745,51.3731624980617,1002.34149092438,49.3959663809363,1,1.1860493000299,49.3959663809363,53.7951170915787,57.315349206986,51.5016351307096,1003.37528007162,49.5102799862816,1,1.18168749997087,49.5102799862816,60.2051925279825,57.7081583253139,54.7688729138434,1007.45947120431,50.562475198724,NA,1.55243871155272,NA,62.999275901849,56.4026148901101,56.6185845736928,1153.47064751827,118.278734129325
1026,1024.40359691554,50.3446344973448,1,1.72879715632629,50.3446344973448,66.195003882689,68.2920226009175,58.2578626149372,1022.48515229768,50.3467829327643,1,1.73476474478939,50.3467829327643,66.3119835519626,70.2168880546571,58.3110957220349,1023.79776059923,50.4527719840276,1,1.72879715632629,50.4527719840276,67.6568636932535,62.2932290653809,59.0642851883787,1030.84976408184,51.204303675124,1,1.93119354870885,51.204303675124,71.157284391767,61.6966098115317,61.1944094917731,1169.21768707483,123.260704174946
1013,961.793340225797,49.0649206680092,1,1.48995137029284,49.0649206680092,59.8903909346939,56.3274910261753,54.3460511656224,950.27843805627,48.1265750423034,1,1.58926280052571,48.1265750423034,60.6712321530562,53.3262048465062,54.355020303197,953.405664715116,48.4116312812978,1,1.48995137029284,48.4116312812978,59.4074917463735,54.3720632133126,53.8173982952111,959.454801354258,49.5088304727211,NA,1.53715321767739,NA,61.3820299162803,60.4229152791139,55.2703269147462,1094.41924918115,110.998314058116
1008,979.357037917986,49.8646822362329,1,1.5381106328798,49.8646822362329,61.8424722764088,76.6951135684697,55.7028889179094,971.111570989289,49.2240278901868,1,1.45695979544048,49.2240278901868,59.4156608573925,74.1277065235106,54.1877456204349,967.597805534471,48.9594328842349,1,1.5381106328798,48.9594328842349,61.1048768998482,75.3789660313198,54.9398497484571,965.369735645009,48.7801230991566,1,1.60553583097166,48.7801230991566,61.8091673408933,69.3874299841907,55.2314851516102,1106.22952884858,129.22627395063
1049,1053.8719211401,50.7964817961844,1,2.55487868868793,50.7964817961844,81.1930349886607,74.5645311695485,66.7402470765591,1051.87668878708,50.7751912100012,1,2.3111668228085,50.7751912100012,77.1910973314973,76.8467115400771,64.4638973161922,1053.70220946515,50.9881031699092,1,2.55487868868793,50.9881031699092,71.5573416043598,77.7197088691603,61.4240817972741,1052.85392855523,50.9545141703892,1,1.81688596092824,50.9545141703892,68.6825640303666,70.088437936179,59.8626190415406,1208.58528596624,128.392721577257
1034,1153.94532513653,53.644076978519,1,1.53803931810632,53.644076978519,66.5281575223939,73.8737260453479,59.9634569528926,1148.09233822624,53.2662606537832,1,1.52712695867619,53.2662606537832,65.8248354146129,70.6163030648873,59.439308582201,1154.66737271841,53.9811884774555,1,1.53803931810632,53.9811884774555,67.0667160211716,71.1562443877396,60.3699264825087,1161.46065547012,54.8094821307308,1,1.55549765202096,54.8094821307308,68.358162252491,64.9450926866221,61.3677666989754,1314.87780297304,137.998706655986
1006,1027.33183715137,50.5109927738948,1,1.43206224806691,50.5109927738948,60.4459005820138,54.8102690979742,55.3468208741852,1015.50689471662,49.518004539514,1,1.16798484172253,49.518004539514,53.5157650692095,53.1830660961982,51.4335160136369,1020.05622437723,49.9555098696691,1.55652796419007,1.43206224806691,62.3249386539891,53.5075352855886,51.1547184401658,51.6446847635908,1022.25252689406,50.1696076721917,1.07763815960914,1.3085393392429,52.0807447062294,57.3897187802625,50.1696076721917,53.6537440799106,1173.15444696397,109.104053166639
1017,978.729477734043,48.6482488159189,1,1.05931850118133,48.6482488159189,50.0703342210512,64.0251135917547,49.320613781412,976.917267364999,48.5526299195953,1,1,48.5526299195953,48.5526299195953,62.7337242130197,48.5526299195953,980.444300819259,48.916769006742,1,1.05931850118133,48.916769006742,51.7579956624963,61.2389922615626,50.2645874237798,984.338315383988,49.4480385479423,1,1.18520633236282,49.4480385479423,53.8326861373318,61.5959244120584,51.5284615926026,1129.85008818342,113.585595653777
1040,1026.91036947889,50.0996913157974,1,1.17493585167755,50.0996913157974,54.3052888421621,54.6283029428769,52.1080955018852,1034.94545627307,50.9302380914312,1,1.21556946631782,50.9302380914312,56.1520476229037,50.9302380914312,53.4102802091118,1041.81236942094,51.5536004471882,1,1.17493585167755,51.5536004471882,53.5656791813889,51.5536004471882,52.4879518562574,1044.71033148528,51.944983912661,NA,1.2229464091759,NA,57.4443512665722,51.944983912661,54.5285463082242,1177.09120685311,112.961487423781
977,1027.58076106507,50.3596211843618,1,1.50297832019986,50.3596211843618,61.7388893739631,59.490015437782,55.9483125652142,1031.98188511484,50.8692732524345,1,1.31996543729778,50.8692732524345,58.4435802420513,58.0999331009867,54.5050707491781,1034.91982374183,51.1968315802022,1,1.50297832019986,51.1968315802022,59.6623650068059,56.0662435310143,55.2595384772559,410550.521670452,7099083.32509349,NA,1.36308146830846,NA,8288256.45272976,7820647.99952129,7414279.25767136,1173.15444696397,126.687981397565
935,919.836204943608,48.3976392831107,1,1.76402448288154,48.3976392831107,64.280090947124,67.8977352030189,56.2678496858836,928.406195187089,49.4351974088221,1,2.03505068425246,49.4351974088221,70.521881042964,69.0754487671605,59.9394875588087,928.97477150723,49.5524791043856,1,1.76402448288154,49.5524791043856,67.69400029298,68.7082450378044,58.4796317511124,930.007143960055,49.7827227864252,1,1.57324865868553,49.7827227864252,62.4420756408489,71.6758124885577,55.8592675303144,1035.36785084404,117.540014506572
1037,1032.38031563491,51.5843345690462,1.36403074395244,1.7222962931525,60.2462350807163,67.6973651772913,82.0222269252399,59.5094602196757,1005.42901916447,49.4995893556568,1,1.94075315889322,49.4995893556568,68.9583318311431,74.9829727395818,59.4005817541713,1010.92539185154,50.0600181191517,1,1.7222962931525,50.0600181191517,65.2685457421416,74.7332371957636,57.6264790205845,1014.22423808816,50.2795374101382,1.16570160823669,1.73462878835841,54.2856411100388,66.2208190882064,64.0841156889837,58.2162559805808,1157.40740740741,126.418522790571
1026,960.134052299749,49.4680000571718,1,1.26063879466209,49.4680000571718,55.5417662749758,53.9467435366748,52.3493545961239,951.167850989832,48.8374929181201,1,1.36041797174818,48.8374929181201,56.9625655713693,51.0241453790113,52.7520525746411,951.754533537718,48.9399183364967,1,1.26063879466209,48.9399183364967,57.2788495752929,52.8950682466587,52.9552041362645,220562.499221618,5768453.48748206,1,1.42104703182585,5768453.48748206,6876439.41638008,6120251.11300847,6064457.64757929,1082.60896951373,113.570725208334
