TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,EstR1,StdErrR1,ODTradR1,ODPercR1,EstF2,StdErrF2,ODTradF2,ODPercF2,EstR2,StdErrR2,ODTradR2,ODPercR2,EstF3,StdErrF3,ODTradF3,ODPercF3,EstR3,StdErrR3,ODTradR3,ODPercR3,EstF4,StdErrF4,ODTradF4,ODPercF4,EstR4,StdErrR4,ODTradR4,ODPercR4,SRS.Est,SRS.StdErr
995,872.148121326623,76.2282824179002,1,1.60518673353861,872.983270275498,64.6931944127132,1,1.52100039090169,871.835273067765,76.2135896935447,1,1.63000830805434,872.047625332891,58.0223614244517,1,1.69238377596179,871.926777484049,76.3265520179066,1,1.60807856567604,872.753858335606,55.7306594966944,1,1.72447671629397,870.848785837719,76.0844068893422,NA,1.59217229677879,873.291649787751,54.008814384318,1,1.76229897787237,969.387755102044,163.903414825921
945,905.056983330626,77.8221579483823,1,1.23550435014646,908.513886747131,59.5285366367718,1,1.31884240181204,906.906460665926,78.0644399996867,1,1.23297501779365,906.051775192193,57.6694924200382,1,1.27664314155028,907.633997409857,78.1845041698819,1,1.14500799552616,906.072626910545,57.6768444004267,1,1.33358693031772,915.87733504301,80.8179932284208,1,1.28511480222942,911.547028131661,50.5489878544774,1,1.27587514190137,1003.40136054422,126.6034777797
984,1014.62232761894,82.9985108353176,1,1.50415999356381,1014.34935499351,61.059839705319,1,1.46820679730858,1018.71055898233,83.8379840089016,1,1.18184705611606,1013.4914970766,59.07463147085,1,1.42936443672378,1036.78085308647,88.9623592745872,1,1.26957299151434,1013.30619652986,57.7622409862185,1,1.34108733744694,1048.11102034638,100.168562818159,1,1.44349681194395,1014.32031153586,56.0975205929114,1,1.37654934319513,1113.9455782313,143.543666786664
1002,1093.25629477199,86.2538892064025,1,1.40106862581722,1091.91921070015,70.559943853295,1,1.46383338701454,1097.27866422139,87.0068287032791,1,1.49996081424072,1092.07494776557,63.2612960855231,1,1.54873804854206,1091.98528852812,86.5744151831937,1,1.5267842227405,1089.92327666956,61.5600088717506,1,1.56794326744573,1113.55144424239,92.8413757631015,NA,1.57078136792624,1089.56980319605,59.8350262718645,1,1.74806686331754,1198.97959183674,166.519443344797
1028,1050.09691809139,83.8017240407948,1,1.61248646120527,1052.14085147297,62.7644035936955,1,1.64377634274338,1050.75372255421,83.9103383527519,1,1.69014519699046,1050.70574838235,61.1946551355555,1,1.71728870739915,1057.89058508275,86.7433025870812,1,1.61274972851996,1053.70812426858,60.6251622665303,1,1.81155773943266,1044.89620857925,83.3673794582382,1,1.50604985296737,1054.81313360103,59.637456789412,1,1.81765024348114,1164.96598639456,162.213780150252
1010,1040.3940259923,84.1724035046325,1,1.54278644048844,1040.91613171751,73.3517365225132,1,1.40176437592086,1045.76711087232,85.1352742233256,1,1.67992928277924,1039.28366645546,65.9034029013459,1,1.47929949516788,1051.25252805485,86.3222853836511,1,1.75227383934201,1039.76533331564,64.133034660944,1,1.74291420974636,1036.93718063065,84.3636918683528,1,1.74389175696556,1040.79061086854,62.9381724331064,1,1.90933537916825,1139.45578231293,142.57759083717
1048,1107.03557107027,86.1949193942971,2.26838570156417,2.63013120892373,1105.71764756626,91.2486543322965,1.15332694302768,2.83200713399026,1110.24473830571,86.5569430131579,1,2.20450069349658,1109.23336249394,79.9513899247086,1,2.62370909154434,1135.42260909433,91.5157782592223,1,1.6144270072813,1116.33205924471,67.5118572094711,1,1.80781588175032,1341.26871469338,281.361168104709,1,1.49566344728354,1142.78533653546,62.536425318227,1,1.50694294938603,1224.48979591837,185.332948562469
964,862.422686399076,75.6509216343537,1,1.46546458156754,864.717152188635,61.1533968261603,1,1.44332551698385,861.992197122065,75.6078328001681,1,1.35680635860478,862.878815576196,57.9654071023813,1,1.37055272671679,861.907870269645,75.6049896742373,1,1.38310611819057,864.183764754273,54.7086986234969,1,1.51545472446907,860.041839057488,75.4153337313609,1,1.46735243161599,863.665261528316,54.2135909175939,1,1.59805130235406,960.884353741499,131.779274728421
995,1370.08523590789,95.5595359229276,1,2.60145596307738,1375.75099394616,87.1404871571944,1,2.54136846336894,1368.73629350004,95.5007139253416,1,2.52467570722988,1373.79217045333,84.9359324032457,1,2.71858584822406,1365.1740047716,95.1348750635106,1,2.79874720636535,1373.03218904903,82.6744914783775,1,2.82197954162906,72931.053534173,3859.91422587306,6.36584197969659,34.3002170884991,1372.5463175312,81.0036845753965,1,2.99116308033575,1522.10884353742,250.724361533286
996,1021.83173071471,82.2865958169253,1,1.24891100889363,1024.41610779971,64.590778121697,1,1.15534731829617,1021.73044397474,82.2858034970842,1,1.35413782200006,1022.29340736874,60.5957413799585,1,1.41316402806562,1021.44981341507,82.253108884385,1,1.37958952982362,1022.28702792882,58.1309813792672,1,1.50519688972598,1022.24105032513,82.3665819922147,1,1.50764667040876,1022.22748026515,53.8831648630387,1,1.57440144266546,1139.45578231293,163.851415835122
1034,928.62858097002,78.8755719963298,1,1.31100438003424,931.656506332073,56.9423105749857,1,1.32082966891675,931.05667979249,79.2210149538453,1,1.11488812552394,928.154402793577,53.3687475174723,1,1.27909009970189,948.787642121345,85.5517534392235,1,1.28683021595177,942.546005896315,48.047128727998,1,1.26290011849742,969.196280347002,98.9358391707099,1,1.07528164082546,945.031491417379,47.2230487244694,1,1.30095962131592,1028.91156462585,131.992495564514
968,1019.10688990946,83.9281357227668,1.20508633334047,1.71451540591418,1019.13829557611,79.9880573931285,1,1.69100553911024,1032.8382194682,86.2569202788914,1.01135523409519,1.27666985407411,1020.02749185717,78.1715558899488,1,1.86610916183215,1040.0320864087,88.61710931786,1,1.2713908341341,1031.98567671784,64.2669005638585,1,1.55249767095771,1049.90537805927,95.7615052783378,NA,1.13106730008633,1027.42137074712,62.2713317284527,1,1.55856358972354,1105.44217687075,164.583084334796
1014,1037.6350701458,82.9446793539294,1,1.54616772782245,1040.26475759859,63.4020683051876,1,1.48604264711127,1038.77685159959,83.055669209506,1,1.42089526535793,1038.47928190954,58.0289837715652,1,1.33725115640117,1038.24591538093,82.9986286183711,1,1.37945326488335,1038.77294048221,53.1553358313105,1,1.46491906008587,1039.66541783935,87.1561642139753,1,1.33054620535414,1038.89119135984,51.6405732966478,1,1.37770673801704,1156.46258503402,165.616654146401
1021,1120.95338818422,87.1401849129489,1,2.02398918204916,1121.25565330393,83.7883048573663,1,2.15920795853308,1121.67127277558,87.3215002374843,1,1.99795259051073,1119.2286571563,78.2145571607116,1,2.41697011446239,1136.05308243614,89.7189315644086,1,1.90416896881613,1119.2794079612,77.2763736297265,1,2.63174575186979,1168.43031924266,100.117709162899,1,1.69600600175267,1122.00049380212,77.1589273982255,1,2.81549763652205,1232.99319727891,161.471376078405
942,858.00156584211,75.6955392288873,1,2.22690731637434,858.545068543242,60.4517297511568,1,2.18894549357026,861.885740089959,76.3544872137891,1,1.3033108202123,863.788969014669,55.2913220711861,1,1.36589985387858,873.901219107411,85.2134556581922,1,1.39325127419895,862.20221653478,48.7301608815085,1,1.33777610282048,887.931558994972,93.1312328620686,NA,1.47281669176524,861.472026780479,46.0997070636006,1,1.48937372518281,952.380952380955,135.456296009651
1000,1127.5249627571,86.8801213773679,1,2.03328591561188,1131.67025864297,73.3681290101924,1,2.30390774606103,1132.40126590394,87.5143889926522,1,1.99742168948094,1128.47120906239,70.6087344711476,1,2.32727036844277,1131.57600908278,87.5480446136535,1,2.08011547480381,1128.63726469673,70.4119048703871,1,2.44919309597684,1134.14825283843,88.1606164819363,1,1.61052547980395,1129.48465416009,68.8404358438307,1,2.54023680949351,1250,199.538377703834
996,970.973431889329,80.3707356883804,1,1.43065257485724,971.073388482912,62.5923537281418,1,1.46584463798998,971.063864330781,80.4418070226652,1,1.63726092814265,971.517949087563,60.1602949214529,1,1.4232006398685,969.994364520224,80.3066450351501,1,1.38814976142072,973.839106319684,54.0828821829998,1,1.47487551645716,970.224019222335,80.4443174543968,1,1.39596784354708,970.802311573324,51.5035648464915,1,1.53038106926797,1079.93197278912,147.435702381569
1002,946.00522018033,79.6772213741478,1,1.29877427647431,946.509627209237,63.1522156330669,1,1.34507901617149,951.405496634662,80.5076693687239,1,1.24178401834011,946.662879675388,59.287362759074,1,1.35877613946879,951.049966327779,80.608717830698,1,1.28729519726239,946.902105608418,57.187814545007,1,1.48797607250824,972.722791083876,87.3463826853433,1,1.24776338708325,947.900005234526,55.9435231756889,1,1.60538718204045,1045.91836734694,137.491457248184
979,959.665735957071,79.690204957085,1,1.19784075998289,964.291248216407,60.5037360933674,1,1.24336477043038,959.76922966333,79.6994068843458,1,1.27160111628228,961.242153947445,57.9143879878549,1,1.28773840155446,959.456415817935,79.6701498050873,1,1.32463961135587,961.824532236069,57.3542446522153,1,1.3252338019932,960.298782190737,79.7568112988693,1,1.1550793608714,961.782510477281,56.4473567640905,1,1.54852952118862,1071.42857142857,130.272460963057
1003,1042.5738616448,83.4734476111813,1,1.63026113485625,1045.88812811073,65.7577573886445,1,1.63897656845913,1046.44592069294,84.0170414844628,1,1.27464546191356,1044.88432312224,55.1852350894959,1,1.20173002403045,1045.54455365062,83.9202122837111,1,1.39887368301203,1046.90239091042,54.7840979780468,1,1.24451516237189,1049.82543248875,84.8054793110242,NA,1.32110080793571,1044.96036393734,49.5895908679291,1,1.28592998654303,1156.46258503402,148.95696727652
957,1212.78774913507,89.6720892804877,1,2.27139919460735,1219.90298707827,83.990161393174,1,2.34317936379764,1212.55092883518,89.657327145798,1,1.78187310190884,1215.12882410514,76.6318019577966,1,2.18895525731229,1212.27117051703,89.6191498938059,NA,1.65270102683297,1215.59630381789,73.6271738139159,1,2.0101537320365,1217.02541762412,90.3760061265961,NA,1.34909495875053,1213.24323364276,61.2358107422231,1,1.62678657482935,1352.04081632653,193.997222939933
1065,1187.58187021574,88.6226171722879,1,1.27562293011573,1191.09333792908,70.8613876869617,1,1.33491313069683,1187.84017375317,88.6485140793236,1,1.26231917470278,1188.81645667741,67.8185133154115,1,1.28331773981525,1187.84506480564,88.6483746419378,1,1.20987017532978,1188.86337890173,65.3920766336611,1,1.35606953771354,1187.80532874725,88.6437870282881,1,1.3023461726878,1189.58522189805,64.4671001540217,1,1.45113689816967,1326.5306122449,165.281871806594
996,1142.50391037622,87.3738598345301,1,1.2533036128631,1145.30423256735,73.6866908305864,1,1.3599082049817,1141.770039462,87.3448680834501,1,1.29469018477699,1142.7485311608,71.3512254350593,1,1.39184701758023,1141.32444444763,87.5113797558527,1,1.41477038300659,1143.47413727364,69.0717743370906,1,1.60802535160379,1144.0626503378,87.9846072055329,1,1.56640041215052,1144.37226923758,68.158567487182,1,1.6064446000597,1267.00680272109,172.575771541004
963,1049.68791495947,83.7076224729081,1,2.10246125170308,1049.54212798486,71.2815695023704,1,1.7793092923781,1052.56204331173,84.5159355903302,1,1.57078701207293,1055.4856631349,61.0158320490028,1,1.51739993409602,1062.19210514721,86.7997585125901,1,1.72645701367766,1055.96597662389,57.6889020347383,1,1.65597646299956,1047.64213042371,84.3463834948222,1,1.72911979770232,1059.22288622682,57.3201244991317,1,1.75355438516129,1164.96598639456,183.300733637278
1032,858.840440213978,75.7824313226864,1,1.36973632758773,864.034279655259,62.7241180550507,1,1.50439665487433,854.071655197243,75.236099064777,1,1.45380432369423,858.079797816565,53.3834952875263,1,1.48585329002569,853.159894740204,75.146266461357,1,1.39298098452856,858.71438763738,52.4669571597642,1,1.58934741602425,868.474136137864,78.3972916585583,NA,1.38086976106747,857.058717668849,48.6124404502406,1,1.54879167211806,952.380952380955,129.177100862724
1052,1014.13213987416,82.4994499792158,1,1.05168170915429,1018.42721925388,68.6624015946042,1,1.0766503728731,1010.84769266193,82.2337969174907,1,1.1205083281099,1012.39445234552,64.2527986250488,1,1.12910392479651,1005.33653925139,81.5643929373022,1,1.30233625868116,1013.64983292637,60.6634012267804,1,1.28292005338186,1005.5705364986,81.5943327379409,1,1.18479225229046,1012.98380457582,58.3354460924576,1,1.60322849144176,1122.44897959184,137.299578590639
950,1060.5877485452,84.7697215374142,1,1.86161040875928,1060.63604879792,80.0885596410444,1,1.87169396926802,1056.93565924778,84.5152854778775,1,1.83920069030223,1058.62995060473,71.7075910333697,1,1.97657398849084,1049.45365614298,83.7230422630325,1,1.60953359654779,1055.89604698285,66.4275642771202,1,1.75197201505189,1050.42016159259,83.9250003553728,1,1.60091887072294,1059.83587941776,59.7541738239219,1,1.57507287975673,1164.96598639456,176.189446018596
988,1123.64942451584,86.8945139463849,1.25463742196943,1.6825393182833,1122.97987064662,75.2609470995459,1,1.69898071430262,1130.64915430393,87.931534868539,1,1.55586125753862,1126.13645677847,69.0731184613131,1,1.65873044593226,1146.86296998076,90.6878125007402,1,1.4290393584915,1132.97342787773,65.5323814502133,1,1.59531717298227,1155.93044996706,93.9028257592694,1,1.52286176321001,1134.26532262728,63.2133269002994,1,1.70691587610892,1241.49659863946,161.573263359761
998,1029.66246577457,82.6162734127077,1,1.61202054543405,1032.32495347329,78.7977148801376,1,1.60501537932987,1028.39430563116,82.4999241720997,1,1.58479227005775,1030.59046466106,72.0626558183069,1,1.60297535892279,1029.6728774466,82.6829349777745,1,1.71354215970336,1030.06665678834,66.4891636191475,1,1.59675951151622,1027.48272369158,82.4484325260871,1,1.59932490074169,1030.24205278773,59.2505137419825,1,1.73938448464616,1147.95918367347,191.970446842573
1042,1049.02969461106,83.6479735809854,1,1.15365886136089,1049.90617742938,64.8729405074905,1,1.22013459449214,1056.53167081662,86.3441549286286,1,1.25046047505832,1050.70833157793,62.3066051539541,1,1.22193887123514,1050.12447392821,83.8253154301048,1,1.22054892456804,1050.68398688076,56.3792571817005,1,1.29377948292377,1052.49246732748,84.378928967441,1,1.40418369637781,1050.70705091072,53.0336362800208,1,1.43893860811417,1164.96598639456,153.301104368649
982,1032.37796034158,83.3850965144678,1,1.57121759509083,1035.35463942213,68.4099340056925,1,1.5785232547805,1033.37480333693,84.5395856382191,1,1.41033684603887,1030.69645355978,62.6596563884809,1,1.54133084302177,1575.93273440084,2113.52872716299,1,1.47835458449787,1032.51500616798,61.4843972690332,1,1.59308074611324,1087.18708499422,126.033808911305,1,1.73471648376669,1032.17902133429,60.256856883545,1,1.66507894950719,1139.45578231293,146.991797188631
