TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,EstR1,StdErrR1,ODTradR1,ODPercR1,EstF2,StdErrF2,ODTradF2,ODPercF2,EstR2,StdErrR2,ODTradR2,ODPercR2,EstF3,StdErrF3,ODTradF3,ODPercF3,EstR3,StdErrR3,ODTradR3,ODPercR3,EstF4,StdErrF4,ODTradF4,ODPercF4,EstR4,StdErrR4,ODTradR4,ODPercR4,SRS.Est,SRS.StdErr
927,1033.17429775302,83.4336936508817,1,2.10655220727602,1036.15406929983,77.7252583694487,1,2.14656570475298,1035.31046781226,84.0371242217123,1,1.84463742462182,1036.00822633839,74.006872310758,1,2.1859647068689,1033.4060559301,84.6059757837648,1,1.93759275171674,1039.8854210436,70.6815139724059,1,2.13463623809419,1025.77946868297,83.1221285553337,1,1.86750959209268,1041.53490597184,67.6850767481362,1,2.41554134820361,1139.45578231293,163.460896143367
1001,1064.64217578372,84.2601382536771,1,1.53918053745987,1063.97671887455,59.7230691066713,1,1.46681751808585,1066.28262830226,84.6714131080364,1,1.54526932211387,1066.75052272027,58.1008940939106,1,1.4646272679915,1065.22509316055,84.4626311837964,1,1.61707220135724,1067.2017879362,56.0314501676235,1,1.57310202567165,1069.35440998645,88.9349379005467,NA,1.57645292803374,1066.60821238538,55.6355625994651,1,1.72700633350721,1181.97278911565,182.090348912174
988,1023.29174716569,82.9215312605769,1,1.66839937485326,1021.74848755643,67.482567888955,1,1.74181456565107,1027.5813134777,83.5703044119283,1,1.25134157224603,1022.36842161058,64.7726633414666,1,1.63583540656457,1143032774.0395,194261141.871475,513.598594650751,2589.87529009449,1024.95101834298,61.6765042985863,1,1.44179241753866,1023.47419572745,83.2487822816449,1,1.21434000194856,1025.6748399316,59.5658714163402,1,1.41963093804809,1130.95238095238,155.330473269849
969,858.304084914988,75.7067639349208,1,1.05612113074878,858.435416401654,53.9878251490495,1,1,854.271957609153,75.2507053050693,1,1.05768549666619,858.234325547763,50.9891884081838,1,1.06017967863127,854.366241309257,75.2645015541954,1,1.05583838641748,855.552245374477,45.7139590767577,1,1.1109339435583,122053612.447384,4837397513.315,NA,1.13538008632318,855.237575088821,44.602715268199,1,1.15937760478328,952.380952380955,130.162848745949
1022,845.672465062034,75.3624934672017,1,1.50398425660915,846.598013631083,53.8783936470328,1,1.47287494478956,846.878534138675,75.6160413716946,1,1.57712879661579,846.023980356252,51.9244083914978,1,1.48071898552832,880.129634597197,85.3705181196722,1,1.3751593553208,846.276341722499,51.5473294982046,1,1.56029189768242,36443.0651437383,2179.31736623985,4.61636140397194,25.5951227196294,844.421133815596,41.7124301865876,1,1.10304251542291,935.374149659866,132.29115204942
1020,1020.1519375433,82.6162675374933,1,1.44598455208842,1023.15134844072,73.0295562889848,1,1.58800407957513,1017.68283503455,82.4364930508696,1,1.35935532132981,1019.7051865674,65.3123789078461,1,1.47593360972605,1016.03671431561,82.4135809238119,1,1.42122672759657,1021.71812743055,58.7195443582795,1,1.41042572674299,1078.02230931629,1193.90329048649,1,1.36649825333662,1023.07596497489,55.7633605553123,1,1.43752007985377,1130.95238095238,149.88619411033
1029,937.008328872339,78.74944994837,1,1.24009727194798,939.56771682394,63.5889206051405,1,1.27044137301145,937.244454482175,78.7721036317246,1,1.44361724092697,937.702453422036,60.1303949771029,1,1.38368083779465,937.653891123461,78.8123173574617,1,1.62984117911392,937.846537532285,59.4969748245502,1,1.48905132481114,941.488949184054,79.3585183680791,NA,1.54778350871882,938.343748275694,58.4116585308561,1,1.65838396738109,1045.91836734694,151.638391306517
1009,1153.27200678246,87.9858041676207,1,1.96006493438374,1157.66272190602,77.8518947087344,1,1.99648634046749,1147.63014991342,87.4638188939329,1,1.52824040721883,1148.46430860536,67.4059955161878,1,1.66877835389471,1149.07868980381,87.6591755327561,1,1.60490261439634,1148.94181547271,66.2326947999426,1,1.65475674915306,1144.02193372238,87.0863364382141,1,1.70472383804923,1149.47308640161,65.0720335471392,1,1.83790381459305,1275.51020408164,174.875356571782
1026,929.923158797848,79.4986122000492,1,1.44005618681129,930.973651456049,64.5909698022459,1,1.43204942564266,930.42881355325,79.6999654190107,1,1.37733298484432,929.31108295007,59.6764550216346,1,1.22965824781996,938.328810968341,81.2172890010829,1,1.41769535820727,931.518565691928,58.0170303072525,1,1.38942312815855,987.448315451223,107.264310988279,1,1.32677278219901,931.671447576695,55.4574649243824,1,1.52680616698011,1020.40816326531,135.198121861641
1005,1004.32183474919,81.926713682634,1,1.36843375086964,1008.99407858543,70.0173161329668,1,1.36918782226046,1002.64796375747,81.8684197340169,1,1.27403497230289,1006.36698210138,66.3892429418416,1,1.62935264796647,1004.43483151717,82.4438222454658,1,1.50611457043087,1006.360169122,64.5702398075729,1,1.69279702427307,1004.13182585085,82.0942545002675,1,1.75318090256773,1006.95429777807,63.3471495744233,1,1.8482909358888,1113.9455782313,146.627206195949
968,1074.60987068029,84.37223137499,1,1.23945894348063,1080.84635484836,71.9652569336854,1,1.03388322370539,1074.92107592942,84.4031373231202,1,1.2977289091651,1077.12269826,63.6666930329062,1,1.35105465097458,1080.61943061656,85.2968590067113,1,1.39092088065033,1076.31959800502,62.2364008995521,1,1.4624885773144,1083.90684938151,85.8540921618333,1,1.35037387344142,1076.66660859477,61.4134751387689,1,1.64450320154126,1198.97959183674,174.02632868473
1017,972.192683122567,81.5238510880469,1,1.25613848245729,972.47852080354,62.0950174760929,1,1.26604922204909,991.946706687825,84.9640687886963,1,1.34950204991564,973.954939820202,65.3838887753441,1,1.39943279477621,1095.97796351967,144.324228935777,1,1.08243831063555,986.890457983011,55.9398113793906,1,1.21880686090212,1032.85483175621,115.250738354348,1,1.5269026046631,991.216053605754,54.1946816579039,1,1.36419606140592,1062.92517006803,148.04996939974
1062,942.272285172289,79.3238760609885,1,1.34253400163135,942.896737378699,61.7868065432184,1,1.35175150542006,941.945758931972,79.4965674830419,1,1.35611916372158,942.93174290625,57.8535143013328,1,1.37552605757999,941.704693981326,79.833973801264,1,1.4733973915976,944.773382542447,55.44947369127,1,1.54147802469408,946.642418695136,80.1322108832516,1,1.50525948361891,945.183579514453,53.4260553482983,1,1.52687392223071,1045.91836734694,132.761748197352
1054,1115.24120601883,86.0819511437203,1,1.27752555416127,1116.00122490423,75.0286684681983,1,1.79021885826295,1116.53487302895,86.2265665609083,1,1.33185057419309,1117.03086428936,72.1092963928596,1,1.88181806272982,1113.43835271674,85.9210273563371,1,1.51451897531218,1117.65556010867,70.4568106891188,1,1.98635922951047,1112.6664230282,85.8393306450856,1,1.57992539726361,1118.39032538746,69.0314325062325,1,2.08470634932047,1241.49659863946,159.18224779678
1004,852.404955466314,75.6127814100723,1,1.04252123753257,852.254105355784,53.7938036234035,1,1,848.654539329035,75.155125124361,1,1.13646675341216,850.177818705303,49.7408497689401,1,1.31586720197778,848.540667491954,75.211291445359,1,1.3239438320063,851.434978285775,46.6422822963293,1,1.13548656792911,859.900633934249,154.575345472044,NA,1.30143806124021,851.809643833937,45.8543509861714,1,1.21640557117571,943.877551020411,124.483608870477
956,1098.55069023187,85.3662899103084,1.05205797273049,1.89147825626872,1101.78792655464,79.4086365702016,1,1.95082464248902,1100.14699008912,85.5727363203094,1,1.62056929057876,1098.31083975831,72.009721150661,1,1.95167639507668,1103.09068389825,86.0903069585468,1,1.55495590369986,1098.32391815826,66.9137376852934,1,1.8597537045667,1127.99025574828,115.916073345681,1,1.60612990394,1098.4897937732,65.4344480101202,1,1.94119987584493,1224.48979591837,159.376185800053
1010,1042.95960209618,83.4960412602693,1.13673702612239,1.48118533483469,1043.08302538021,83.9937282907772,1.02326218494769,1.46654337908734,1039.96686661048,83.217344502362,1,1.70176016218236,1041.47629032468,68.3444912608622,1,1.89471722244604,1042.02843222383,83.5228672103799,1,1.84262684199888,1041.9105419063,65.3834287114452,1,1.9755581201536,1042.66645993871,397.195891335896,NA,1.69531507941013,1042.0110058139,64.1707339794643,1,2.12597022565201,1156.46258503402,182.856516373265
990,1037.74412535126,83.4152372127446,1,1.19483280113525,1039.07832252838,95.6600706904094,1.36966983955074,1.1643569593235,1033.38024246125,82.9929602108618,1,1.12104836187493,1035.38047006653,56.9542095224664,1,1.03962030433042,1033.58961476824,83.0673807130764,1,1.16970186634537,1035.6509825598,51.4607097283478,1,1.1712898794807,1056.22999601319,85.7112586518141,1,1.20731193663082,1034.88351169929,46.9422847935927,1,1.16983210836371,1147.95918367347,170.456787388717
1048,971.392091758844,80.4481606390337,1,1.63612807375941,973.367856954423,60.8356820869183,1,1.57735399790007,970.552465282743,80.5312753717044,1,1.52870795994988,972.297318555914,60.3131303541103,1,1.62186414893579,966.860960702656,79.9753177458433,1,1.34049526314675,973.430370810913,56.2030380519427,1,1.55824241157997,967.398217928725,80.027630031468,1,1.1286239638583,972.928957529041,55.2221731791654,1,1.61961133001266,1079.93197278912,139.414820157272
983,908.23443996141,77.6308200743794,1,1.37231958075634,914.476225003706,75.6997392664885,1,1.47460750740469,907.845750309344,77.5798674723648,1,1.31192072043164,910.213757537129,59.9966019567986,1,1.42740131999523,908.381098960059,77.6289316303157,1,1.07112711347478,909.528079191028,57.4904635212865,1,1.44979058667756,907.668131731689,77.5863537190668,1,1.13955306818784,909.547972468434,55.0970114137646,1,1.53174265333283,1011.90476190476,136.935629689402
1011,784.88334912616,72.085719866718,1,1.07634221201504,786.724292056861,54.8989704728762,1,1.16626194306315,785.188035973286,72.1163710985723,1,1.16747673685899,785.188047331752,52.6631494946851,1,1.19475924527917,785.750328942532,72.176730912855,1,1,785.24651733616,47.8025162479634,1,1.43048078440911,38690960195.202,961606336539.524,NA,1.19964215940837,785.618869740788,45.4702934270387,1,1.32479232762025,875.850340136057,125.213929440603
960,916.489571733475,78.0251290126164,1,1.23125797648681,921.841217953777,64.3741037601589,1,1.35020708291053,915.347350760556,77.8989705879933,1,1.45432457904015,919.126072841116,60.3189637695125,1,1.36851495748872,917.495234054885,78.3041502223602,1,1.51012437936251,919.309193352195,58.8649475633789,1,1.60265653251627,916.694838967824,78.1197866523031,1,1.32928127923931,919.751236309289,57.5943384247528,1,1.73045396163154,1020.40816326531,126.403077089338
1016,1067.93015208692,84.6058029826106,1,1.59818362237665,1067.98951827833,67.5867522034403,1,1.5688017051526,1071.18656595638,85.1398328554108,1,1.81047558404126,1069.74429711427,65.8350773179637,1,1.91661285578484,1079.31236869894,86.5526077523577,1,1.80954655898343,1069.89868893551,65.0991688288876,1,2.01038953218235,1282.93000052176,2071.6746809369,1,1.59466392094012,1070.94342643509,63.865931223727,1,2.17345046322747,1181.97278911565,163.602567241153
1027,1064.51760516231,85.8551526632394,1,1.21117926752443,1062.65857613329,78.911371729043,1,1.25208919518903,1057.22226787664,85.1390109721789,1,1.31540225443067,1056.43214169829,67.0584935367529,1,1.58978755628443,1052.26409112343,84.7520293668899,1,1.55094322780668,1054.76767608511,61.5346357484007,1,1.71599580013248,1049.69928890098,85.0855927952895,1,1.26526416605955,1052.39851605024,59.3822508720303,1,1.80693546778134,1156.46258503402,137.349221393885
989,1061.57499829057,84.9297396746584,1,1.05374512226539,1061.60878731526,63.9059414550706,1,1.11268661062038,1059.59053766053,84.8312927604069,1,1.1040717633747,1059.38732574712,61.7885374023858,1,1.13550518101851,1088.438023482,91.3020998512914,1,1.31445045135236,1060.9494806977,59.2759297511051,1,1.27223442019106,1066.32937152591,86.7263243643374,1,1.40020792746987,1060.25989754352,58.3005544172278,1,1.33368576262353,1164.96598639456,132.263370405906
964,1247.96287188066,91.2524338431284,1,2.28722657462854,1248.63489388429,87.3824591449339,1,2.32781472691015,1250.06440366075,91.486056665953,1,1.80831461545868,1248.44508590262,82.5806076472712,1,2.16004285818239,1252.88435167619,91.8176425086864,1,1.73673493620349,1249.5764538378,75.3011110590721,1,1.99452080962801,1252.1220867049,91.7550053129572,1,1.93687194031385,1250.0379470789,73.6236527287827,1,2.11253467838482,1386.05442176871,181.372926547672
971,999.009139736504,81.3640899428128,1,1.40704725214349,1000.20930186917,58.4464885816191,1,1.37113945055419,999.075185087079,81.3756616202068,1,1.18779215504743,1000.23242798003,58.8994398522522,1,1.22098845508949,997.238853220077,81.2116097408046,1,1.15185651682943,999.996756126001,50.5042307360255,1,1.20911347762255,1000.07139507058,81.517093738448,NA,1.11688026929707,998.474822127263,48.3025355511198,1,1.26659846210166,1113.9455782313,140.846912836148
981,1028.87534648772,83.0481678260558,1,1.37236563161486,1033.6725393617,67.6209350228884,1,1.3630409452482,1027.03073521935,82.9721204640509,1,1.43742499327721,1031.15566339129,62.0143638612133,1,1.30658371440501,1032.91251735901,85.6479967224484,1,1.27444126607595,1030.68287510109,59.609497110354,1,1.6445516278462,1024.25399789829,82.8334265140589,1,1.19649726404658,1031.71364942732,57.2950398540246,1,1.58744484950797,1139.45578231293,153.375085944432
