TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,EstR1,StdErrR1,ODTradR1,ODPercR1,EstF2,StdErrF2,ODTradF2,ODPercF2,EstR2,StdErrR2,ODTradR2,ODPercR2,EstF3,StdErrF3,ODTradF3,ODPercF3,EstR3,StdErrR3,ODTradR3,ODPercR3,EstF4,StdErrF4,ODTradF4,ODPercF4,EstR4,StdErrR4,ODTradR4,ODPercR4,SRS.Est,SRS.StdErr
1015,969.955836738089,80.2909014974635,1,1.32650786598113,977.464169516198,65.6460260964433,1,1.11046337338621,968.812108160104,80.1829162613712,1,1.34680515339011,973.702843581698,60.8303397846578,1,1.34367207679444,967.256621616845,80.0105533878779,1,1.27876716227638,973.340287514006,57.7536411762405,1,1.43606233293704,966.632620350782,79.9570337699652,1,1.45320769357219,973.536516087106,56.9286416641669,1,1.56009564753511,1079.93197278912,133.322193719307
986,1020.33215376111,82.1542297260203,1,1.21875550173284,1021.42272201688,62.0796423780277,1,1.25077810337661,1020.4507689936,82.1660682430201,1,1.03645076673982,1020.87882427807,57.5042645652252,1,1.15014065212476,1020.37351506992,82.1612266252071,1,1.01093308681452,1020.48050225746,54.7560384945283,1,1.13078460146818,1021.73132488226,82.2853009296082,1,1.11806117393726,1020.81841655967,51.0893512835366,1,1.03759818418747,1139.45578231293,142.57759083717
989,1013.56399647572,82.9031612244375,1,1.46433064122948,1012.53076770425,64.5935853166417,1,1.63703227870476,1013.96633718693,83.6669492436332,1,1.40894101162361,1015.19807117051,57.141800955687,1,1.46437370037182,1024.42760592975,87.6589478989154,1,1.43905592679493,1016.43825823232,54.906173167504,1,1.53607563740041,1078.22579715222,137.214299025935,1,1.49547198257824,1015.93521854294,52.6779927860067,1,1.68997611130257,1113.9455782313,152.188114970208
989,897.898146020522,78.105108723181,1,1.97349371423236,898.635842038301,60.5571824275878,1,1.95577499728897,909.407065365352,79.9593051192533,1,1.25756414474473,903.623049479204,55.4042263621834,1,1.3409690303294,894.131419008302,77.7724543946017,1,1.28079390880741,901.83551009164,53.217798356945,1,1.28706200743002,904.67749239845,80.0774528932651,NA,1.42302246523407,900.14334551129,51.138767655907,1,1.46237682188341,986.394557823132,127.303232603642
988,895.326143795549,77.8483828288533,1,1.05547747576984,898.699664063932,59.6432771391966,1,1.25585016482434,890.112819341027,77.4412696312891,1,1.13549791079022,899.742683879675,56.3008468287235,1,1.21980239753221,888.750215543816,77.2777814106716,1,1.11379694612501,895.496052778399,49.1958499515437,1,1.06909733706138,908.199349280024,92.6736144731177,1,1.18664108453054,892.995031830409,48.1224615288673,1,1.23541407753198,986.394557823132,125.788104850154
995,996.38563056447,81.5667159989494,1,1.39374733239983,994.726474876724,60.9464150239317,1,1.46996598888337,1005.95326553346,83.250068570099,1,1.41521066728616,1001.625342371,55.6413462609572,1,1.34112292888687,1003.77053138934,83.0458536014343,1,1.3834075240742,1003.6102295296,52.4144791402519,1,1.40563077166035,1027.14192048359,102.752182841443,1,1.37499875122801,1000.96453729084,50.8657102304908,1,1.47359210118852,1105.44217687075,172.174416545488
974,1038.47529773521,83.0427881732165,1,1.56550615698094,1050.24342622294,71.8253415572645,1,1.44916154128112,1036.81590282345,82.8874545458337,1,1.39463160654215,1042.98973060477,63.3316166636734,1,1.53096500448721,1037.05536895213,82.9011571773437,1,1.50389512579616,1042.89751811726,58.2664787001291,1,1.61193825717331,1128.74020476677,87.2606530966984,1,1.57221908022407,1040.38470550476,54.9755723942868,1,1.59401921561069,1156.46258503402,148.95696727652
1071,1089.28376437611,85.3979474649372,1,1.7644967773861,1095.11588255907,70.9190694662926,1,1.73904708530081,1083.51567623445,84.8715242605122,1,1.57182558417386,1092.51837405299,68.9577939066487,1,1.99015573594062,1081.6793097686,84.6114909286841,1,1.69236893195088,1092.96331708504,67.5094338486265,1,2.01827416987475,1084.37173141672,84.8867700348577,1,1.59467551460824,1093.13949596317,64.8441981021764,1,2.13167215489358,1207.48299319728,170.413351383522
1014,986.501533463819,81.5024606265002,1,1.63711567042006,988.41657717513,70.243493692608,1,1.73606571919816,1000.9081088303,83.8425554467815,1,1.64234591756273,986.270883754954,64.6090688014752,1,1.67521516180845,993.843751970353,83.0267717064434,1,1.64263842058972,987.291887448107,62.7306759514081,1,1.83887840701535,996.623866012762,83.9174192949707,1,1.57836349118176,987.011000987843,60.7961994880505,1,1.90077836431326,1088.43537414966,160.823928678882
1009,869.386588157807,76.4475985291586,1,1.87640918727022,872.235291656167,59.4619342735263,1,1.80407302061068,887.356939163737,79.3440734749484,1,1.46333452126075,879.540353995696,53.9568458724489,1,1.5049651047541,896.854803925426,84.7433037733231,1,1.4389842408379,880.537009263355,52.057028887112,1,1.59201873197717,872.452035154276,77.5676073649103,1,1.56794975773986,871.028923134873,48.6422950154586,1,1.35791819955404,960.884353741499,143.837223035835
