TrueAbun,Est1,StdErr1,StdErrGT1,StdErrLT1,Est2,StdErr2,StdErrGT2,StdErrLT2,Est3,StdErr3,StdErrGT3,StdErrLT3,Est4,StdErr4,StdErrGT4,StdErrLT4,Est5,StdErr5,StdErrGT5,StdErrLT5,Est6,StdErr6,StdErrGT6,StdErrLT6,Est7,StdErr7,StdErrGT7,StdErrLT7,Est8,StdErr8,StdErrGT8,StdErrLT8,Est9,StdErr9,StdErrGT9,StdErrLT9
1015,1044.82847523225,50.7477130324525,51.8816773878216,51.8011664328316,1044.82847523225,50.7477130324525,55.1365208793297,54.5286239204175,1044.82847523225,50.7477130324525,59.1669794745156,57.469500379177,1044.82847523225,50.7477130324525,57.6990680313496,55.8016534936212,1044.82847523225,50.7477130324525,63.5728395693879,59.3236944964604,1044.82847523225,50.7477130324525,66.2296594437686,60.0951832255552,1044.82847523225,50.7477130324525,68.3028053912959,60.1968580042423,1044.82847523225,50.7477130324525,75.9564234974385,62.8340376331537,1044.82847523225,50.7477130324525,79.720994840409,62.7140227893582
1001,991.946196834647,50.8737862769242,50.8737862769242,50.8737862769242,991.946196834647,50.8737862769242,50.8737862769242,50.8737862769242,991.946196834647,50.8737862769242,50.8737862769242,50.8737862769242,991.946196834647,50.8737862769242,51.9185883741636,51.6166981883463,991.946196834647,50.8737862769242,57.2267048359401,55.006448240361,991.946196834647,50.8737862769242,61.9514070575582,57.3859486752251,991.946196834647,50.8737862769242,68.9222459739173,60.4357512300242,991.946196834647,50.8737862769242,71.6645185507988,60.4655309359656,991.946196834647,50.8737862769242,92.0786502841186,68.0744480587019
1019,995.548114463865,49.0418516743288,49.0418516743288,49.0418516743288,995.548114463865,49.0418516743288,49.0418516743288,49.0418516743288,995.548114463865,49.0418516743288,49.0418516743288,49.0418516743288,995.548114463865,49.0418516743288,49.8229930027369,49.6026113539196,995.548114463865,49.0418516743288,51.6550479434972,50.746041989394,995.548114463865,49.0418516743288,49.7537050504252,49.4524338982344,995.548114463865,49.0418516743288,54.7073741722261,51.9802125058825,995.548114463865,49.0418516743288,57.0773924378441,52.6780107548062,995.548114463865,49.0418516743288,68.8137834187607,57.0305275238074
1029,1008.11539130988,49.4172711041575,51.3274355431599,51.1936187313253,1008.11539130988,49.4172711041575,54.5417805956481,53.8409464021653,1008.11539130988,49.4172711041575,58.5178494887872,56.7050836483903,1008.11539130988,49.4172711041575,63.4096421114121,59.770680987005,1008.11539130988,49.4172711041575,55.1331743129724,53.1800746071311,1008.11539130988,49.4172711041575,58.0671338015252,54.5563459772773,1008.11539130988,49.4172711041575,57.3752338665584,53.5812290759288,1008.11539130988,49.4172711041575,61.1400327630404,54.8062336065864,1008.11539130988,49.4172711041575,77.2279042819513,61.0015766104718
980,966.471167984302,48.2360246390271,48.2360246390271,48.2360246390271,966.471167984302,48.2360246390271,48.2360246390271,48.2360246390271,966.471167984302,48.2360246390271,48.2360246390271,48.2360246390271,966.471167984302,48.2360246390271,49.8288438997048,49.3826427006877,966.471167984302,48.2360246390271,54.910421328616,52.64883949884,966.471167984302,48.2360246390271,61.7022086354768,56.3800579360661,966.471167984302,48.2360246390271,61.4799007073488,55.3292581539616,966.471167984302,48.2360246390271,63.9466682034226,55.6084133791621,966.471167984302,48.2360246390271,70.026866754953,57.1466887265026
1024,948.082501482304,47.883982500294,47.883982500294,47.883982500294,948.082501482304,47.883982500294,47.883982500294,47.883982500294,948.082501482304,47.883982500294,47.883982500294,47.883982500294,948.082501482304,47.883982500294,47.883982500294,47.883982500294,948.082501482304,47.883982500294,48.8887498528937,48.5355631149306,948.082501482304,47.883982500294,48.8226750172573,48.4258172267663,948.082501482304,47.883982500294,51.2939901695082,49.6346809700966,948.082501482304,47.883982500294,55.1164781572196,51.1452283820586,948.082501482304,47.883982500294,59.6816076981166,52.4798625380873
1028,1068.46177502517,51.5170863378579,51.5170863378579,51.5170863378579,1068.46177502517,51.5170863378579,51.5170863378579,51.5170863378579,1068.46177502517,51.5170863378579,54.8063383770734,54.1175929687427,1068.46177502517,51.5170863378579,56.963908304223,55.4584598119765,1068.46177502517,51.5170863378579,61.5840338145778,58.1892907975242,1068.46177502517,51.5170863378579,62.4517010601378,58.0133380467797,1068.46177502517,51.5170863378579,61.7844193668654,56.8857113036688,1068.46177502517,51.5170863378579,58.4462177167907,54.5927758382656,1068.46177502517,51.5170863378579,72.0434210044468,59.6731523774397
963,943.458475759332,48.5510676283266,48.5510676283266,48.5510676283266,943.458475759332,48.5510676283266,49.4615340473112,49.3313648634367,943.458475759332,48.5510676283266,53.0837619982656,52.142848722577,943.458475759332,48.5510676283266,57.5456737973242,55.1148438626624,943.458475759332,48.5510676283266,59.6888409660867,55.9591696244531,943.458475759332,48.5510676283266,61.4461558333426,56.2666300910594,943.458475759332,48.5510676283266,65.751699091841,57.7837083567886,943.458475759332,48.5510676283266,68.0712334014509,57.7053827621409,943.458475759332,48.5510676283266,89.4342261177628,66.0909882063313
1023,984.137616518361,49.0622874125334,49.0622874125334,49.0622874125334,984.137616518361,49.0622874125334,49.0622874125334,49.0622874125334,984.137616518361,49.0622874125334,49.0622874125334,49.0622874125334,984.137616518361,49.0622874125334,52.912478946556,51.8447188342732,984.137616518361,49.0622874125334,52.6845535763356,51.4271791036615,984.137616518361,49.0622874125334,58.107895581191,54.4320988665428,984.137616518361,49.0622874125334,59.5300029333142,54.5788162807947,984.137616518361,49.0622874125334,50.4899606353013,49.6832283752993,984.137616518361,49.0622874125334,56.5610079037644,51.8943658008948
1019,1012.36287496581,49.7315438060632,49.7315438060632,49.7315438060632,1012.36287496581,49.7315438060632,50.0839427831436,50.0336817174361,1012.36287496581,49.7315438060632,53.7517672241357,52.9196776036005,1012.36287496581,49.7315438060632,58.2732898660918,55.972843999286,1012.36287496581,49.7315438060632,64.2588639463116,59.5066180668948,1012.36287496581,49.7315438060632,65.9251687208614,59.5562401965688,1012.36287496581,49.7315438060632,70.4908474827822,61.0618567470323,1012.36287496581,49.7315438060632,78.7443524579111,63.8859680552953,1012.36287496581,49.7315438060632,88.304073915544,66.302342764195
1051,1131.24490702985,52.8014998739449,52.8014998739449,52.8014998739449,1131.24490702985,52.8014998739449,53.1268311131584,53.0802883045413,1131.24490702985,52.8014998739449,57.0010054095993,56.1290609967482,1131.24490702985,52.8014998739449,61.7416853350352,59.3256055575599,1131.24490702985,52.8014998739449,65.64046264915,61.3768734541093,1131.24490702985,52.8014998739449,62.4359155868539,58.5083818466084,1131.24490702985,52.8014998739449,67.8515460021125,60.8188581800361,1131.24490702985,52.8014998739449,72.6168480928129,62.1002198187833,1131.24490702985,52.8014998739449,90.8086350397609,68.9145451048301
1031,1174.36713179477,53.7211138459061,53.7211138459061,53.7211138459061,1174.36713179477,53.7211138459061,55.8457971125433,55.5463096602089,1174.36713179477,53.7211138459061,59.9329212842077,58.6606217021472,1174.36713179477,53.7211138459061,64.9620449955332,61.962471790008,1174.36713179477,53.7211138459061,71.5943205947242,65.7940005782104,1174.36713179477,53.7211138459061,74.5494780355257,66.4502384390584,1174.36713179477,53.7211138459061,77.6537942918515,66.8186962516986,1174.36713179477,53.7211138459061,83.7791546648358,68.3012663317966,1174.36713179477,53.7211138459061,117.022191383996,82.3206666704817
983,910.994988720098,47.1308800227286,47.1308800227286,47.1308800227286,910.994988720098,47.1308800227286,49.2812353949189,48.9797050201096,910.994988720098,47.1308800227286,52.8806016487133,51.7087641315508,910.994988720098,47.1308800227286,57.3136144526385,54.6093134384483,910.994988720098,47.1308800227286,63.1977303110371,58.0085544691326,910.994988720098,47.1308800227286,63.4097643628706,57.0414624443902,910.994988720098,47.1308800227286,57.9029227546892,52.8298857218672,910.994988720098,47.1308800227286,62.2013914248521,54.158333134122,910.994988720098,47.1308800227286,77.1036306577363,59.7333791081407
1038,955.405562659906,48.7508513777294,48.7508513777294,48.7508513777294,955.405562659906,48.7508513777294,48.7508513777294,48.7508513777294,955.405562659906,48.7508513777294,48.7508513777294,48.7508513777294,955.405562659906,48.7508513777294,51.65090466204,50.8367632925018,955.405562659906,48.7508513777294,54.6192792666392,52.5978468431019,955.405562659906,48.7508513777294,54.2864681042477,51.9826554074334,955.405562659906,48.7508513777294,57.8632929948314,53.5017810257433,955.405562659906,48.7508513777294,59.2747957207098,53.5097426440992,955.405562659906,48.7508513777294,77.0168807705207,60.3884659389154
1114,1042.16295180996,50.9856116659938,50.9856116659938,50.9856116659938,1042.16295180996,50.9856116659938,50.9856116659938,50.9856116659938,1042.16295180996,50.9856116659938,52.2909009727922,52.0132489396916,1042.16295180996,50.9856116659938,56.6840001721555,55.1096982774346,1042.16295180996,50.9856116659938,60.1151964824844,57.0182880150939,1042.16295180996,50.9856116659938,61.6431041135461,57.3073494337389,1042.16295180996,50.9856116659938,65.7900808034227,58.8486151361145,1042.16295180996,50.9856116659938,75.5073252867269,62.6548129339501,1042.16295180996,50.9856116659938,69.8831417580226,58.4322071803813
1038,1040.28352451585,49.9939382661704,49.9939382661704,49.9939382661704,1040.28352451585,49.9939382661704,52.852943944293,52.4558308075197,1040.28352451585,49.9939382661704,56.7222797946889,55.3635009512372,1040.28352451585,49.9939382661704,61.4834041503672,58.458992379957,1040.28352451585,49.9939382661704,55.4084358657689,53.5590772484808,1040.28352451585,49.9939382661704,59.0908168915897,55.414359732885,1040.28352451585,49.9939382661704,62.9259730085425,56.9045030896747,1040.28352451585,49.9939382661704,69.719919745837,59.3805800928602,1040.28352451585,49.9939382661704,87.6050543810133,66.2378825115179
1057,987.250305531714,49.8541876490815,49.8541876490815,49.8541876490815,987.250305531714,49.8541876490815,49.8541876490815,49.8541876490815,987.250305531714,49.8541876490815,49.8541876490815,49.8541876490815,987.250305531714,49.8541876490815,51.5209764412449,51.0469697634856,987.250305531714,49.8541876490815,56.7710931516475,54.3910739651475,987.250305531714,49.8541876490815,59.144045202183,55.3319381087409,987.250305531714,49.8541876490815,60.1021259069184,55.1962511784944,987.250305531714,49.8541876490815,64.148597273178,56.3851063943079,987.250305531714,49.8541876490815,80.3708488606855,62.4116834913156
974,1015.2569976056,50.0895690093366,50.0895690093366,50.0895690093366,1015.2569976056,50.0895690093366,50.0895690093366,50.0895690093366,1015.2569976056,50.0895690093366,50.0895690093366,50.0895690093366,1015.2569976056,50.0895690093366,50.777102963193,50.581481848496,1015.2569976056,50.0895690093366,56.0005276092158,53.9677944722647,1015.2569976056,50.0895690093366,59.9441771428057,55.9368660921116,1015.2569976056,50.0895690093366,62.8959698529919,56.8696430412817,1015.2569976056,50.0895690093366,63.0536232081263,56.0248416244599,1015.2569976056,50.0895690093366,80.0229014395777,62.5011685686555
950,1035.98817861555,50.4562294990876,50.4562294990876,50.4562294990876,1035.98817861555,50.4562294990876,50.9781196526102,50.903647459664,1035.98817861555,50.4562294990876,54.7114614951337,53.8301613379791,1035.98817861555,50.4562294990876,59.3136870166879,56.9263306976903,1035.98817861555,50.4562294990876,65.4024629689121,60.5085287097214,1035.98817861555,50.4562294990876,67.6034162340741,60.8668612979032,1035.98817861555,50.4562294990876,65.8046708594368,58.6661314797641,1035.98817861555,50.4562294990876,73.1128423036094,61.2434918272527,1035.98817861555,50.4562294990876,91.2959023165821,68.0402383514673
997,980.12708354838,48.7998892668907,48.7998892668907,48.7998892668907,980.12708354838,48.7998892668907,48.7998892668907,48.7998892668907,980.12708354838,48.7998892668907,48.7998892668907,48.7998892668907,980.12708354838,48.7998892668907,52.7879666671255,51.6854079273956,980.12708354838,48.7998892668907,58.1454039163627,55.0146101805139,980.12708354838,48.7998892668907,55.8003435112045,52.9324237278044,980.12708354838,48.7998892668907,56.4801866032689,52.8103803447414,980.12708354838,48.7998892668907,57.3860974113126,52.6860751394948,980.12708354838,48.7998892668907,68.5627694640887,56.7604602825319
1034,1002.34149092438,49.3959663809363,49.3959663809363,49.3959663809363,1002.34149092438,49.3959663809363,49.3959663809363,49.3959663809363,1002.34149092438,49.3959663809363,49.3959663809363,49.3959663809363,1002.34149092438,49.3959663809363,53.0674142809515,52.0494261462252,1002.34149092438,49.3959663809363,58.4484244386555,55.4075481005389,1002.34149092438,49.3959663809363,63.5073552575287,57.9168821187648,1002.34149092438,49.3959663809363,56.5603521003125,53.1258225876817,1002.34149092438,49.3959663809363,57.0817222044145,52.855791628165,1002.34149092438,49.3959663809363,67.9295620532507,56.8089657459213
1026,1022.48515229768,50.3467829327643,50.3467829327643,50.3467829327643,1022.48515229768,50.3467829327643,50.3467829327643,50.3467829327643,1022.48515229768,50.3467829327643,51.2882747355628,51.0878943501017,1022.48515229768,50.3467829327643,55.5859642628847,54.1380185545048,1022.48515229768,50.3467829327643,57.1250788010865,54.8022293595042,1022.48515229768,50.3467829327643,60.4678754047659,56.3512603542898,1022.48515229768,50.3467829327643,63.8375642597206,57.4970752111991,1022.48515229768,50.3467829327643,70.0341002899858,59.5885591291015,1022.48515229768,50.3467829327643,88.8677776539323,66.7439531222195
1013,950.27843805627,48.1265750423034,48.1265750423034,48.1265750423034,950.27843805627,48.1265750423034,48.1265750423034,48.1265750423034,950.27843805627,48.1265750423034,48.1265750423034,48.1265750423034,950.27843805627,48.1265750423034,48.1265750423034,48.1265750423034,950.27843805627,48.1265750423034,51.4303012007982,50.2827487466238,950.27843805627,48.1265750423034,57.7495804268473,53.857548397988,950.27843805627,48.1265750423034,59.4908613217666,54.1464848569483,950.27843805627,48.1265750423034,60.3588744587334,53.7527686357927,950.27843805627,48.1265750423034,60.5039792298228,52.9381198486776
1008,971.111570989289,49.2240278901868,49.2240278901868,49.2240278901868,971.111570989289,49.2240278901868,49.2240278901868,49.2240278901868,971.111570989289,49.2240278901868,49.2240278901868,49.2240278901868,971.111570989289,49.2240278901868,51.3515224980121,50.7504397354625,971.111570989289,49.2240278901868,56.5723734159068,54.0595085387964,971.111570989289,49.2240278901868,58.3261923702125,54.602040259264,971.111570989289,49.2240278901868,58.1959143847577,53.8935144361177,971.111570989289,49.2240278901868,63.4349011021343,55.7455668320237,971.111570989289,49.2240278901868,80.2536341006002,62.1004714678529
1049,1051.87668878708,50.7751912100012,50.7751912100012,50.7751912100012,1051.87668878708,50.7751912100012,50.7751912100012,50.7751912100012,1051.87668878708,50.7751912100012,53.916060924354,53.2608217953751,1051.87668878708,50.7751912100012,58.4434808879472,56.3631370834528,1051.87668878708,50.7751912100012,64.4259803342025,59.929880677107,1051.87668878708,50.7751912100012,70.0309741419433,62.5356315618436,1051.87668878708,50.7751912100012,74.137078841783,63.5957685750182,1051.87668878708,50.7751912100012,75.6208527873344,62.6988336150897,1051.87668878708,50.7751912100012,95.9636850650589,70.4841181702112
1034,1148.09233822624,53.2662606537832,53.2662606537832,53.2662606537832,1148.09233822624,53.2662606537832,53.2662606537832,53.2662606537832,1148.09233822624,53.2662606537832,53.2662606537832,53.2662606537832,1148.09233822624,53.2662606537832,53.2662606537832,53.2662606537832,1148.09233822624,53.2662606537832,56.2549757099408,55.207949841541,1148.09233822624,53.2662606537832,61.1018557243012,57.8755809716401,1148.09233822624,53.2662606537832,66.8760842697969,60.4701458570084,1148.09233822624,53.2662606537832,67.0072315127846,59.5545995619206,1148.09233822624,53.2662606537832,87.5260244177415,67.5820231314827
