TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,EstR1,StdErrR1,ODTradR1,ODPercR1,EstF2,StdErrF2,ODTradF2,ODPercF2,EstR2,StdErrR2,ODTradR2,ODPercR2,EstF3,StdErrF3,ODTradF3,ODPercF3,EstR3,StdErrR3,ODTradR3,ODPercR3,EstF4,StdErrF4,ODTradF4,ODPercF4,EstR4,StdErrR4,ODTradR4,ODPercR4,SRS.Est,SRS.StdErr
1086,1132.50392396828,62.0294279998525,1,2.40754218804607,1133.37274679413,61.2122613800774,1,2.32975513070933,1127.88595569834,61.7808303384316,1.60987617988486,2.38415926939233,1130.05869231364,60.7111984127477,1,2.4877646814602,1122.11339408047,61.473170113765,1,2.6340297158814,1123.90252325876,56.2020516828863,1.22060332669085,3.01664617265915,1120.7564749843,61.2865710042032,1,3.37791517708856,1127.58468898319,57.5790459097913,1,4.1756530157061,1365.07936507937,153.956798788401
1057,896.650578367206,55.2668835955043,1,1.45642560841958,896.901061502808,51.3222070465285,1,1.40346896723625,892.45716731541,54.9951140036984,1,1.5034064161915,896.361625773979,49.6356043451034,1,1.52478595335705,890.295836152617,54.8308885605707,1,2.03413227125158,895.139624753217,48.7025938807729,1,2.09219765968965,892.022705895123,55.439868551263,1,2.869008155875,892.858245337493,47.4190755557257,1,2.87773436734606,1079.36507936508,136.756082658741
1013,1229.1690474775,65.1918254266313,1.71143265661646,5.46530514724996,1231.71776239224,80.7787531997808,1.69027033520917,5.33340991164813,1208.72671563866,63.8378446361088,3.10260583206093,3.12849536821181,1223.77611554634,76.5560823544748,2.52349573914387,3.45815677801464,1214.36854748341,73.0705452151422,1.18182927733102,3.47917762801831,1213.10959547142,71.6257779681359,1.37557757644679,4.14048602570756,1241.8756183844,160.309791854207,1.14793938232781,3.94630192043404,1208.52080254365,66.8478071944777,1.21672166100617,5.21491165574004,1465.60846560847,182.975314218489
925,920.834928606272,56.1346502160764,1,1.32450219879911,920.499096065782,45.6178890231593,1,1.20969526791889,919.581024079229,56.162676740554,1,1.32434326348442,920.915106495705,44.4155304211232,1,1.25226110480224,918.054947383795,56.2662216693965,1,1.55797266201162,918.182444974012,43.3104643745311,1,1.49113564334741,926.464503722227,58.2537051295018,1,2.34340109974153,918.708726713425,42.7214898604432,1,2.22190349611924,1105.82010582011,140.959067342873
1052,1021.40742386414,58.8529880212241,1,2.37242722551549,1022.14013036672,54.9028577153936,1,2.25734794100984,1014.30670905757,58.3526607761006,1,1.8051768176261,1014.13308927389,53.639126621135,1,1.87428547941861,1012.25938330521,58.1999320516671,1,1.791801711886,1014.67379076317,49.2333045527665,1,1.9522462995532,1011.91412075751,58.1975483040447,1,1.97755938658532,1013.22066090445,46.7001637795695,1,2.30037137525341,1232.80423280423,154.360220203215
975,1037.63555819492,59.457600012943,1,2.47904701007401,1039.53296914664,58.0237674260307,1,2.45157373018357,1038.9789636559,59.7010810562003,1,2.33449284206531,1039.05670036209,56.0821223389701,1,2.36663929571753,1044.75859449745,60.5176868318938,1,2.69458245983657,1038.00075566077,55.869954977026,1,2.86073902540233,1063.89959697949,64.8614174308088,1,3.4179402661236,1038.18684462883,55.1008327766871,1,3.83245406279561,1248.67724867725,155.413301739891
1007,1145.77842207689,62.788206276101,1,3.10599645606285,1146.53610819118,62.1350623559063,1,3.026367079815,1139.37274247179,62.5371026919225,1.12824124225011,2.49948482281413,1149.72054379836,60.0745943661414,1,2.58655905764831,1164.53623776293,69.8822201272349,1,2.79550451384921,1142.01190314235,58.9324088866637,1,3.26830348295974,1143.76721045654,63.6326799745427,1,3.7280974221339,1139.7843605694,56.8114275532981,1,4.17614862517229,1370.37037037037,193.985854980863
1071,996.536658812128,58.0055858563529,1,2.83918607463286,996.179161880768,56.8344413794593,1,2.69738731838337,992.569929532209,57.7271161634288,1.01167860410615,2.86729286977318,996.09767329736,56.6615006569358,1,2.92612572747641,991.235127950375,57.6351928435899,1,3.30894577986588,995.063736886658,56.7199309549352,1.03306578992479,3.96234003575112,989.924951441209,57.5183714407954,1,4.14706331711644,993.97120114558,55.0708549102142,1,4.93884173961445,1206.34920634921,164.794233153899
962,957.025459159782,57.7069189641014,1,2.2835559287544,951.389698028312,54.8436497188385,1,2.94490027547167,942.728488561443,56.6768106026129,1,2.03543952260842,941.679747008539,49.6540198969608,1,2.04342101621599,943.752908808634,57.0642359481263,1,2.59769762540222,943.670643332904,49.759729206635,1,2.63175016176747,947.204422640014,57.8904813004934,1,3.07775892406539,944.808097768062,48.7501772604015,1,3.49489009024445,1137.56613756614,147.590954826352
1029,1101.36081693208,61.3603162937732,1.25205751620329,3.83069512734203,1098.92642898621,68.7322672967141,1.34793838870977,2.95469111826821,1089.32810360692,60.5209466582938,1.19657736797908,3.05144952619459,1095.14073082946,63.5867013331485,1.11826619479059,3.09766543167745,1086.38882617002,60.3681129516645,1,2.54204572231778,1087.45721547538,54.4673199864622,1,2.72011949744005,1088.07410062858,60.7135696968688,1,3.32331379381698,1089.19157295922,51.8311395520068,1,3.37264273655699,1322.75132275132,165.47968097623
1000,922.391347886711,56.0295179726433,1,1.75457204688809,922.425187370922,48.5330823152035,1,1.68583389556056,920.105204427797,55.9340601414019,1,1.58102574253174,918.192687257217,47.5090548601288,1,1.78831988447448,913.692940451941,55.3883330786305,1,1.8812567005208,919.680716169999,46.5680148933904,1,2.03949839315062,911.544760990738,55.1855096315224,1,2.72801668595472,918.249691635307,46.2542913839733,1,2.75414231546019,1111.11111111111,142.48860366481
1010,909.978403424266,55.6612300115801,1.0646774360899,2.4306835555116,910.447557503267,55.4985500344669,1.01225257682279,2.35336852954545,901.490427254113,55.0234905916075,1,2.22454708504358,904.623338283919,50.3264550513537,1,2.19022683623172,900.65889326083,54.9871309864183,1,2.66028747037652,904.008848045176,49.6292982884588,1,2.78820625839045,901.200084410119,55.0530422688087,1.03760953108556,3.3922886631636,902.613307364051,49.2287758255931,1,3.85825395528104,1095.2380952381,140.955984703776
1000,1012.34442192874,58.8083292709617,1,2.37357243498848,1011.0412120854,55.3091327123342,1,2.3571076701731,1005.67307888991,58.3551576041199,1,2.26944499964502,1016.81167030126,55.9611687377539,1,2.4060182683426,1002.83978166751,58.162206309785,1,2.50431570848123,1008.05937399711,53.8676533477076,1,3.16305492597771,1001.92561683805,58.1588898357435,1,3.14196560389895,1005.66003798614,50.536594481027,1,2.89420790126646,1216.93121693122,174.191314529332
1092,1155.85133972415,62.7664480547829,1.36455032401978,4.36053266681954,1155.24396605706,71.1435967389127,1.37842075404957,4.28168208880685,1142.68529741775,61.8290208152993,1.2011730985759,2.99951223358719,1143.87287204502,64.3800883820427,1.11296437132599,3.10374260724585,1389.94848846612,271.943614718181,1.21096147421956,3.23712332506499,1145.45860077958,60.3622196960296,1,3.45737459217488,1150.07987638002,62.9580717138701,1,3.3072335533857,1145.96068660923,58.6089068221825,1,4.31029772677546,1391.53439153439,202.954536700237
1073,1177.9347334559,62.9607385536675,1,2.31302958877507,1177.83535752824,62.3242245054185,1,2.15619957550909,1174.08717032917,62.7159434758844,1,1.86775710635012,1176.97705856653,59.5551586988197,1,1.83438048307397,1171.80290804489,62.5609284708949,1,2.71919403180468,1174.0319547117,56.3498563579197,1,3.2892684906628,1172.47296643478,62.6064952236587,1,3.08270631263839,1173.92560126144,54.3745728032151,1,4.12590019539017,1428.57142857143,188.455800428786
1061,1062.85996366942,59.9245642557341,1.00740615788905,2.72209780134653,1062.88265993651,59.9196916279075,1.00491250422965,2.49187462560578,1066.98121528301,60.3661446053694,1,2.43416575888984,1072.0856308645,58.8188798010324,1,2.4108265028748,1059.13442220623,59.7631755411435,1,2.53898155713469,1063.43989206192,56.5789937941915,1,2.69053653658245,1068.30295239094,62.5038477319819,1,2.69426977688274,1063.2596448187,54.5076068600808,1,3.44984979477209,1285.71428571429,179.462582600158
1024,1081.74679692105,60.9511687680259,1,2.26581888550348,1079.90922013184,58.5563167727963,1,2.21432252061003,1073.57531860164,60.4241281157575,1,2.50971140775109,1074.86051148789,58.1087896554846,1,2.43087161188292,1070.91497074985,60.2818117012775,1.18449027058739,2.90154334122403,1075.69982128214,57.1113905780377,1,3.01074321019821,1068.03278945371,60.1343970548328,1.8594643352363,3.70921044197389,1075.32532303035,57.280593063339,1,4.37814623459368,1296.2962962963,158.205446073657
1118,1027.35857296942,58.899117779094,1,2.04083540628117,1027.34908668713,52.7285544754041,1,1.95105204937385,1022.34030919614,58.5471477102785,1,1.21289838429879,1022.52612115174,46.3865928210971,1,1.21815099765654,1021.78767780736,58.5237981537864,1,1.52862583393759,1022.20095066647,44.3253446639469,1,1.44701981634269,1022.45194821832,58.6857613332748,1,2.19241360233691,1021.98714132059,45.1925773602707,1,2.10663001451928,1243.38624338624,164.209485194884
1054,1109.89721729866,61.7931955759326,1,2.06039328039875,1106.82466930876,55.0251315205053,1,2.02877163001155,1093.14315509945,60.5971773470076,1,1.56128383812042,1093.41196823055,50.1436089002967,1,1.42715379851342,1098.5110898762,61.3031606476637,1,1.98339087593184,1095.57165454859,48.5207071355428,1,1.8697684442042,1092.18990627307,60.6556770103307,1,2.778631493657,1095.01200177362,48.4002161405832,1,2.75436523635785,1328.04232804233,170.678872844866
1012,936.752615614768,56.5059592169581,1,2.32820430124824,937.066517689183,56.479779412606,1.00803708025577,2.51059863669823,933.899254324455,56.3955084534555,1,2.59538845382721,936.45872997216,52.0804579445814,1,2.49246101334205,943.600484874264,58.3505705406638,1,2.26067436253062,933.76119968225,47.2687488962046,1,2.45689601413889,936.444123562263,57.052149386708,1,2.75636217313169,935.327936662209,44.5967253444695,1,3.05400856228454,1126.98412698413,157.612450454989
1023,822.088555935642,52.9099041240721,1,1.63855879080764,821.85363616817,44.0929480368563,1,1.68570904935424,823.374212397447,53.2136444925474,1,1.32016337272006,818.613840335832,41.7116955165791,1,1.37154690817873,818.489313049572,52.8531325560668,1,1.65701720044714,822.21975379894,41.5211866344416,1,1.67386837766353,820.797476946041,54.6656401994073,1,2.08500540834684,820.406681510516,40.6554324098427,1,2.23601111676005,989.41798941799,124.77580911172
1042,1151.80288341484,62.4612270547312,1.03194938706565,3.08019831685872,1151.23931135166,62.8896408165386,1.02689254109832,2.9679297599446,1142.26481616381,61.7997080994626,1,2.56107944088222,1143.47501593587,56.9082397458124,1,2.5796485454078,316917141.692352,367371236.383394,99.7940236039603,601.364692460174,1143.71202560958,56.5689046956769,1,2.96385561248059,1146.64063212247,62.5513105116016,1,3.11116124228806,1143.9218709456,54.6382837263388,1,3.35223017785074,1391.53439153439,195.628631933112
1015,923.517334876477,55.9022731322449,1,1.69193356769504,922.261078359927,46.439325751319,1,1.69155372631476,917.620144532394,55.4522943282961,1,1.57673306116337,918.44483185169,45.8677654191021,1,1.53637136995,917.558409919578,55.4600075007349,1,1.85874078822897,919.118972547825,44.0170575278894,1,1.75277622060007,921.384335622793,56.3191050461124,1,2.20193639377963,918.160423868362,43.6192860939536,1,2.63490633167125,1116.40211640212,150.961720317966
959,865.262909806574,54.2633089835398,1,2.02158205517085,865.025292087827,48.0518242646347,1,2.11845484149195,855.850158081888,53.5049595844775,1.2206611250692,1.73579325487436,855.281033094723,45.5157970927712,1,1.73205105648624,856.211591079678,53.5473751504574,1,2.0911409012026,854.613237387407,43.8616936569495,1,2.06120552171563,854.917359431972,53.4349571457667,1,3.05077997045215,857.091470979883,44.6577110743718,1,2.91268978531445,1042.32804232804,141.217768798945
1025,1076.67920579022,60.7467430087445,1,1.92058023893245,1075.60101582228,57.9287781433722,1,1.89868219458309,1078.9370807737,61.1114815280597,1,1.51216353473792,1082.25095293048,54.6495155556306,1,1.52086720408638,1085.48329973332,61.8637693010488,1,2.12929494015654,1079.93499677588,54.6941787095159,1,2.0571422930891,1088.56761787877,62.5535538384083,1,3.01102295871664,1082.47014351051,54.5462290580119,1,2.98271678029593,1291.00529100529,135.471165173977
1024,953.762042680009,56.777570464469,1.195985598437,2.81396816041134,953.59736411657,59.7858288147159,1.15305276716357,1.58254442064886,947.519332435531,56.3202414928117,1,2.3550164562791,948.377179871389,54.6086063574909,1,2.44439098936207,948.611384531704,56.9031881585769,1.03120900827346,2.65535892546462,949.04336168565,53.8753763433013,1,3.00529816895028,946.176456726086,56.2224781422455,1,3.37144353942952,948.777255653858,52.4391039822298,1,4.03217349521979,1153.43915343915,147.034576991555
1066,1065.28552616064,59.7264085111509,1,2.22302405668668,1065.19411875336,52.4336004572412,1,2.12994568228003,1064.21566795277,59.6580545435736,1,2.20200142957629,1065.02707198642,51.5537963418564,1,2.13075701198737,1063.42987271798,59.6024184646014,1,2.43043257294444,1064.17822739062,51.4681928218655,1,2.72383199298061,1072.22608858523,60.4858031320375,1,2.51120804304651,1063.84547761935,48.8942656418721,1,3.52726545222006,1296.2962962963,213.448094303155
988,966.975933960512,57.5899739246551,1.07625858113203,2.47049756593305,968.964500615014,58.0806104026884,1.02527936465315,2.65403151124201,963.183627517444,57.4182014423989,1.07126889630893,2.70207314094768,966.093556074412,56.8173255640098,1,2.75053073998651,951.873033649861,56.4532118200693,1,2.62151315691,965.649592059061,55.9558640826361,1,3.49418337208855,954.129677213427,56.6906946315595,1,2.84874352238693,960.278913701134,50.2719749529646,1,3.36485950974306,1158.73015873016,147.105854669556
977,1013.613881635,59.6138793497515,1,2.26460541444524,1002.15566434001,58.0736019599583,1,2.73785889645923,1004.63863497877,59.0807515805439,1,2.16912838194879,994.183350599363,54.7818887720147,1,2.56124906286591,1000.12050840154,59.0308263972401,1,3.03386343645065,1002.79711585748,52.4966503981585,1,2.77639587417795,1001.86815093949,60.3029771678441,1,3.08592777319916,1004.05470592275,52.6109933643183,1,3.84266671603943,1201.0582010582,151.912897886424
966,1029.88468941108,59.71686483601,1,1.97041784368119,1026.82191736504,55.0951164206399,1,2.06530004154071,1021.57868499553,59.2363452621113,1,1.99945786070624,1031.92560121374,55.2987698138389,1,2.05760975402394,1014.90330581087,58.7550680078105,1,2.18052644856394,1020.41870476709,52.8859129686529,1,2.22604863019671,1015.61879140406,59.1133954499008,1,3.05668323492676,1020.25690443705,50.1359274118055,1,2.77121853207669,1227.51322751323,160.533537660919
